"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Dy"	"Initial Wave Arrival Hr"	"Initial Wave Arrival Min"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hr"	"Max Wave Arrival Min"	"Max Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
"[""2015 <= Year >= 2024""]"																																												
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM247)"	-29.9648382	-71.32612551	181.37305762815782									0.34		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM248)"	-29.96477623	-71.32575715	181.386289648332									0.57		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM249)"	-29.96443465	-71.32670129	181.40693472308703									0.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM250)"	-29.96427199	-71.32658059	181.42678324271353									1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM251)"	-29.96441342	-71.32637862	181.41491221328755									0.94		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM252)"	-29.96417904	-71.32620776	181.44346064731891									1.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM253)"	-29.96429058	-71.32595027	181.4358274839916									0.49		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM254)"	-29.96406751	-71.32740403	181.43464113951785									0.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM255)"	-29.96367699	-71.32795005	181.46766429372343									1.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM256)"	-29.94919313	-71.33629055	182.90409509130018									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM257)"	-29.94854239	-71.33641929	182.97293677040457									1.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM258)"	-29.95425439	-71.33619789	182.3533330471749									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM259)"	-29.95388256	-71.33607987	182.3959122404722									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM260)"	-29.95036405	-71.33676383	182.7682989363245									0.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM261)"	-29.96077514	-71.3262838	181.8131684959399									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM262)"	-29.96058924	-71.3260585	181.83738279528848									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM263)"	-29.96106329	-71.32393419	181.82307885803033									2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM264)"	-29.96044981	-71.32374107	181.89334589017653									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM265)"	-29.95500398	-71.33562544	182.28126639636378									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM266)"	-29.95423011	-71.33590171	182.36101294705367									2.37		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM267)"	-29.95383505	-71.33592049	182.40380338876557									2.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM268)"	-29.95161986	-71.33608829	182.642688225697									2.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM269)"	-29.95127823	-71.33672398	182.6692028410591									0.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM270)"	-29.95137981	-71.33697946	182.6537950051161									0.16		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM271)"	-29.9506675	-71.33668978	182.73643389103614									1.48		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM272)"	-29.95030495	-71.33613724	182.78535436635553									1.78		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM273)"	-29.9485902	-71.33652169	182.96598755909216									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM274)"	-29.95294015	-71.33587774	182.50218323017566									2.75		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM275)"	-29.95294944	-71.33585092	182.5016248893988									2.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM276)"	-29.95909557	-71.33620782	181.8249003663046									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM277)"	-29.9591374	-71.33603347	181.82330529720332									3.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM278)"	-29.95925205	-71.33576195	181.81542284249878									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM279)"	-29.95990039	-71.33491991	181.75906189144771									3.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM280)"	-29.96026755	-71.33544294	181.71006810250873									2.95		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM281)"	-29.96002028	-71.33557802	181.73474061608692									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM282)"	-29.96007119	-71.33631064	181.7166964335807									1.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM283)"	-29.95996429	-71.33651985	181.7247990556593									2.95		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM284)"	-29.9598725	-71.33667408	181.73219067320125									2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM285)"	-29.95963747	-71.33652755	181.7603291667995									2.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM286)"	-29.95977025	-71.33675722	181.74193390909096									1.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM287)"	-29.95972726	-71.33679209	181.74603196627697									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM288)"	-29.96033978	-71.335831	181.69556507279543									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM289)"	-29.96046154	-71.33559009	181.68639086818536									3.15		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM290)"	-29.96053013	-71.33554487	181.67967932361506									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM291)"	-29.96059288	-71.33536113	181.67597079343585									2.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM292)"	-29.96029311	-71.33528737	181.70993629945335									3.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM293)"	-29.96075322	-71.33506609	181.66351973982884									2.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM294)"	-29.95868592	-71.33574969	181.87740202214226									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM295)"	-29.96075938	-71.33380649	181.6844226994402									2.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM296)"	-29.96098879	-71.33328919	181.66828150220866									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM297)"	-29.96122117	-71.33346622	181.63989122906307									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM298)"	-29.96125114	-71.33376265	181.6315312903099									2.75		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM299)"	-29.96151861	-71.33321409	181.6117800980924									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM300)"	-29.96119793	-71.33297806	181.6508188249424									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM301)"	-29.96130017	-71.3324899	181.64807150306098									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM302)"	-29.961492	-71.33266165	181.62418964530298									2.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM303)"	-29.96186717	-71.33262401	181.58391733396854									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM304)"	-29.96164409	-71.33250599	181.61028245832713									2.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM305)"	-29.96192294	-71.33250599	181.57986808334672									2.25		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM306)"	-29.96199265	-71.33233433	181.57522410736118									2.15		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM307)"	-29.96154185	-71.33205001	181.6292957960403									3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM308)"	-29.96133271	-71.33230214	181.64775814818543									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM309)"	-29.96163224	-71.3316569	181.62622369637432									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM310)"	-29.96184356	-71.33174938	181.60157927648785									2.66		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM311)"	-29.96201589	-71.33183544	181.58129821568951									2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM312)"	-29.96212278	-71.33202319	181.56639898986919									2.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM313)"	-29.96220179	-71.33203929	181.55750386881854									2.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM314)"	-29.96226659	-71.33191717	181.55254471008413									1.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM315)"	-29.96231858	-71.33177866	181.54926665392875									1.76		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM316)"	-29.96240832	-71.33160753	181.54243640584									1.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM317)"	-29.96255438	-71.33137754	181.53048372043654									1.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM318)"	-29.9624502	-71.33129261	181.54331439088264									1.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM319)"	-29.96230782	-71.33119213	181.56058025754186									1.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM320)"	-29.96209642	-71.33103531	181.58634844448696									2.15		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM321)"	-29.96198988	-71.33105641	181.5976020167152									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM322)"	-29.96207757	-71.33122607	181.58510336575725									1.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM323)"	-29.96184182	-71.33127462	181.60997395483457									2.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM324)"	-29.96178689	-71.33142331	181.61339372342587									2.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM325)"	-29.96196138	-71.33151575	181.59276605635716									2.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM326)"	-29.96191491	-71.33142455	181.5994104824132									2.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM327)"	-29.95907196	-71.33545441	181.84031718260658									3.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM328)"	-29.95993283	-71.33554855	181.74478481466795									2.95		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM329)"	-29.96131337	-71.33404076	181.6199705420004									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM330)"	-29.96152261	-71.33413052	181.5956054767217									2.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM331)"	-29.96173862	-71.33431435	181.5688890070638									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM332)"	-29.96172468	-71.33402869	181.57530911135262									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM333)"	-29.96161634	-71.33394806	181.58851106717222									2.38		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM334)"	-29.961465	-71.33376551	181.6081533974893									2.78		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM335)"	-29.96161662	-71.33351505	181.59591597883266									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM336)"	-29.96202598	-71.33362234	181.54941898203103									2.25		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM337)"	-29.96245355	-71.3332361	181.50942049960742									1.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM338)"	-29.96193312	-71.33303476	181.56965142119302									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM339)"	-29.96208526	-71.33274723	181.55800716475818									2.54		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM340)"	-29.96215263	-71.33263662	181.55256451666685									2.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM341)"	-29.96231494	-71.33237584	181.5393566418009									2.28		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM342)"	-29.962507	-71.33256689	181.51511491438862									1.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM343)"	-29.96258086	-71.33253487	181.50761101783195									1.76		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM344)"	-29.96248608	-71.33208141	181.52577076559112									1.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM345)"	-29.96267779	-71.33171663	181.51116239929007									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM346)"	-29.96279398	-71.33157045	181.5010174399297									1.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM347)"	-29.96287299	-71.33147925	181.49397773440708									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM348)"	-29.96295671	-71.33125395	181.48874526196408									1.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM349)"	-29.94671815	-71.29105501	183.9879750905197									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM350)"	-29.94737587	-71.29243635	183.89018855691634									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM351)"	-29.94782609	-71.29173982	183.85452065359962									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM352)"	-29.9479197	-71.29200183	183.8393565476261									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM353)"	-29.94801661	-71.29220345	183.82498606700844									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM354)"	-29.94821719	-71.29232906	183.80079707812476									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM355)"	-29.94817846	-71.29253536	183.80108089195807									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM356)"	-29.94840311	-71.29267238	183.77406012054422									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM357)"	-29.94871454	-71.29264556	183.74072442815262									0.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM358)"	-29.9489144	-71.29297279	183.71278120446894									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM359)"	-29.94893764	-71.29280113	183.71351927620435									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM360)"	-29.94919892	-71.29307117	183.6799891404654									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM361)"	-29.94908174	-71.29331075	183.6881723716253									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM362)"	-29.94909568	-71.29348241	183.68339737849203									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM363)"	-29.94922118	-71.29378282	183.66405526194143									0.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM364)"	-29.94923048	-71.29404031	183.65816052825974									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM365)"	-29.94939316	-71.29431926	183.63519063344629									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM366)"	-29.94946753	-71.29446946	183.62426117870513									0.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM367)"	-29.94963797	-71.29457382	183.60375815243086									0.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM368)"	-29.94986726	-71.29458211	183.57867803502538									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM369)"	-29.94961162	-71.29531167	183.59266059522926									0.3		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM370)"	-29.95053658	-71.29497372	183.4985086158842									0.2		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM371)"	-29.94993234	-71.29588567	183.54695148452467									0.4		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM372)"	-29.95082941	-71.29562281	183.45439851887457									0.1		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM373)"	-29.95090842	-71.29687808	183.42211813769498									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM374)"	-29.95160098	-71.29696928	183.34510516690642									0.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM375)"	-29.95166605	-71.29710339	183.33550366181152									0.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM376)"	-29.95182408	-71.29733406	183.3139775321733									0.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM377)"	-29.95186126	-71.29757546	183.30539058951751									0.75		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM378)"	-29.95194978	-71.29762038	183.29492090254845									0.6		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM379)"	-29.95200163	-71.29772442	183.28732577220777									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM380)"	-29.95204438	-71.29781711	183.28093396416853									0.5		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM381)"	-29.9521262	-71.29799925	183.26861238244175									0.75		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM382)"	-29.95224704	-71.29812799	183.2530531886883									0.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM383)"	-29.95225634	-71.2982031	183.25063020311308									0.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM384)"	-29.95227966	-71.2982547	183.24712486035583									0.85		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM385)"	-29.95232606	-71.29834794	183.24032771007856									0.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM386)"	-29.95239578	-71.29850887	183.22972381681004									0.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM387)"	-29.95241494	-71.2986062	183.22581269438228									0.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM388)"	-29.95251783	-71.29867252	183.2133797742497									0.7		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM389)"	-29.95254916	-71.29875563	183.2084128675345									0.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM390)"	-29.95259564	-71.29890047	183.20064043758848									0.9		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM391)"	-29.95266071	-71.29898094	183.19205501403627									0.8		10														
	2015	9	16	22	54	32.9	4	1	5590	8.3			"n"	"CHILE"	"COQUIMBO"	"COQUIMBO (WM392)"	-29.95268395	-71.29907213	183.18781724906825									1		10														
